source,evmTokenAddress,evmReceiverAddress,formattedAmount,amount,sudtArgs,burnTxHash,transferTxHash
Ethereum,0x0000000000000000000000000000000000000000,0xc5ba95d8d7a85b89b8496a736cca9d95d0450d8e,15.0 ETH|eth,15000000000000000000,0x9657b32fcdc463e13ec9205914fd91c443822a949937ae94add9869e7f2e1de8,0x31d2debc7a5b84caa6bf34651f197f785b7ef688d7da07bb53227b48c4b9648c,
Ethereum,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xc5ba95d8d7a85b89b8496a736cca9d95d0450d8e,24814.096692 USDC|eth,24814096692,0x5c4ac961a2428137f27271cf2af205e5c55156d26d9ac285ed3170e8c4cc1501,0x31d2debc7a5b84caa6bf34651f197f785b7ef688d7da07bb53227b48c4b9648c,
