source,evmTokenAddress,evmReceiverAddress,formattedAmount,amount,sudtArgs,burnTxHash,transferTxHash
Ethereum,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5fb45a090fa369bf17079c3c138ee2419caad38e,675.339178 USDC|eth,675339178,0x5c4ac961a2428137f27271cf2af205e5c55156d26d9ac285ed3170e8c4cc1501,0x54adf4c8b0d2e525394af4812fa39627763a23a5e94ec14ab9f96b7930196ac4,
Ethereum,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5fb45a090fa369bf17079c3c138ee2419caad38e,446.353312 USDC|eth,446353312,0x5c4ac961a2428137f27271cf2af205e5c55156d26d9ac285ed3170e8c4cc1501,0x54adf4c8b0d2e525394af4812fa39627763a23a5e94ec14ab9f96b7930196ac4,
Ethereum,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5fb45a090fa369bf17079c3c138ee2419caad38e,878.30751 USDC|eth,878307510,0x5c4ac961a2428137f27271cf2af205e5c55156d26d9ac285ed3170e8c4cc1501,0x54adf4c8b0d2e525394af4812fa39627763a23a5e94ec14ab9f96b7930196ac4,
Ethereum,0x0000000000000000000000000000000000000000,0x5fb45a090fa369bf17079c3c138ee2419caad38e,0.5 ETH|eth,500000000000000000,0x9657b32fcdc463e13ec9205914fd91c443822a949937ae94add9869e7f2e1de8,0x54adf4c8b0d2e525394af4812fa39627763a23a5e94ec14ab9f96b7930196ac4,
Ethereum,0x0000000000000000000000000000000000000000,0x5fb45a090fa369bf17079c3c138ee2419caad38e,0.3 ETH|eth,300000000000000000,0x9657b32fcdc463e13ec9205914fd91c443822a949937ae94add9869e7f2e1de8,0x54adf4c8b0d2e525394af4812fa39627763a23a5e94ec14ab9f96b7930196ac4,
Ethereum,0x0000000000000000000000000000000000000000,0x5fb45a090fa369bf17079c3c138ee2419caad38e,0.4 ETH|eth,400000000000000000,0x9657b32fcdc463e13ec9205914fd91c443822a949937ae94add9869e7f2e1de8,0x54adf4c8b0d2e525394af4812fa39627763a23a5e94ec14ab9f96b7930196ac4,
Ethereum,0x0000000000000000000000000000000000000000,0x5fb45a090fa369bf17079c3c138ee2419caad38e,0.8 ETH|eth,800000000000000000,0x9657b32fcdc463e13ec9205914fd91c443822a949937ae94add9869e7f2e1de8,0x54adf4c8b0d2e525394af4812fa39627763a23a5e94ec14ab9f96b7930196ac4,
