source,evmTokenAddress,evmReceiverAddress,formattedAmount,amount,sudtArgs,burnTxHash,transferTxHash
Ethereum,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x3fb9f3fb13c9b1658c243b795c7fcb8b7dd686d2,0.1 USDC|eth,100000,0x5c4ac961a2428137f27271cf2af205e5c55156d26d9ac285ed3170e8c4cc1501,0x77f989f325fe9c28ed30b23bd1d7f058a3c79c19ae927195b04dbc2b366516f0,
Ethereum,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x78886d6af3561a61a91c3f62a7134901cdf05b26,37 USDC|eth,37000000,0x5c4ac961a2428137f27271cf2af205e5c55156d26d9ac285ed3170e8c4cc1501,0xfef2a03e2136446bc493f7251ecd4f953f5ce9c270e3553b07eb6f1db2d33372,
