source,evmTokenAddress,evmReceiverAddress,formattedAmount,amount,sudtArgs,burnTxHash,transferTxHash
Ethereum,0x0000000000000000000000000000000000000000,0xc5ba95d8d7a85b89b8496a736cca9d95d0450d8e,13.0 ETH|eth,13000000000000000000,0x9657b32fcdc463e13ec9205914fd91c443822a949937ae94add9869e7f2e1de8,0x46a42a8405d1d7c3b0e1a7297d450a53c578fa00b6decaf299e2e32f27ea4a04,
Ethereum,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x11af340398c8c8213d3780ef422b4a9a59765846,446.929827 USDC|eth,446929827,0x5c4ac961a2428137f27271cf2af205e5c55156d26d9ac285ed3170e8c4cc1501,0x70b9500a05db4541cdb4f85b3ead47e96130b1a286e0727d70f40583f7c7362f,
