source,evmTokenAddress,evmReceiverAddress,formattedAmount,amount,sudtArgs,burnTxHash,transferTxHash
Ethereum,0x0000000000000000000000000000000000000000,0xE33d263A908D1974D9702CEab526A9dD242F7aF9,5.539870705904210354 ETH|eth,5537770705904210354,0x9657b32fcdc463e13ec9205914fd91c443822a949937ae94add9869e7f2e1de8,0xe52ed2111ce8aafe093829f792d1ac888b7d2d8f059f0e48248ec4ccbd461427,0xecef175dad69ce1947ef69b4420c949e04c80e7cd0c2905b05705db9ebc1dc5c
